model,cat,strategy,divider,overlap,met,score
yolo11m,A_unfinetuned,bo_exploration,3.0,0.47,recall,0.6129
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.24,recall,0.6198
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6567
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.49,recall,0.6812
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.48,recall,0.5181
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7041
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.0,recall,0.6782
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.07,recall,0.6936
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7189
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.1,recall,0.6519
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.05,recall,0.6508
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.7038
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.48,recall,0.6446
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.44,recall,0.6438
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6838
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,recall,0.7002
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.25,recall,0.6881
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7002
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11m,A_unfinetuned,bo_exploration,3.0,0.5,recall,0.6155
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.23,recall,0.4555
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6455
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.5,recall,0.7039
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.01,recall,0.6918
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7039
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.0,recall,0.678
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.5,recall,0.6791
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.719
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.4,recall,0.6942
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.03,recall,0.6923
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.7334
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.23,recall,0.4711
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.31,recall,0.6688
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7075
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.11,recall,0.6776
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.0,recall,0.4729
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7272
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11m,A_unfinetuned,bo_exploration,3.0,0.44,recall,0.6405
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.4,recall,0.6266
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6495
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.5,recall,0.6683
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.43,recall,0.6565
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6683
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.5,recall,0.6464
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.06,recall,0.4984
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6783
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0002
yolo11n,A_unfinetuned,bo_exploration,4.0,0.0,recall,0.689
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.19,recall,0.6876
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.6726
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.39,recall,0.6999
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.3,recall,0.4478
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6861
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.3,recall,0.658
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.28,recall,0.6597
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7029
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0002
yolo11m,A_unfinetuned,bo_exploration,3.0,0.45,recall,0.6726
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.44,recall,0.6605
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6948
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.1,recall,0.6866
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.49,recall,0.6792
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7018
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.0,recall,0.6782
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.12,recall,0.675
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7164
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.24,recall,0.6866
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.21,recall,0.6866
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.7246
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.37,recall,0.4626
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.05,recall,0.6639
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6942
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.06,recall,0.6653
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.27,recall,0.6509
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7098
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0001
yolo11m,A_unfinetuned,bo_exploration,3.0,0.37,recall,0.6162
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.2,recall,0.4669
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6268
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.28,recall,0.5152
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.31,recall,0.6785
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7042
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.18,recall,0.6869
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.0,recall,0.5065
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7191
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.43,recall,0.7071
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.27,recall,0.6707
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.6844
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.08,recall,0.6579
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.49,recall,0.4198
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.6973
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.05,recall,0.6783
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.42,recall,0.6706
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7068
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.23,recall,0.6634
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.0,recall,0.672
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7266
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.5,recall,0.6895
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.42,recall,0.6523
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.6895
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0001
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.41,recall,0.5647
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.29,recall,0.5559
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6205
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.0,recall,0.3229
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.07,recall,0.5522
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6109
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.27,recall,0.6478
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.33,recall,0.6439
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.71
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0007
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.3,recall,0.5392
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.1,recall,0.543
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6074
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.08,recall,0.5509
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.03,recall,0.5499
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6042
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0001
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.5,recall,0.3125
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.27,recall,0.3112
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.5815
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.0,recall,0.7109
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.04,recall,0.6817
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7046
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.0,recall,0.6665
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.5,recall,0.7046
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7109
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0004
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.17,recall,0.5686
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.26,recall,0.567
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.6215
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.0,recall,0.6509
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.29,recall,0.3507
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6457
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.01,recall,0.5814
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.05,recall,0.3257
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6509
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.3,recall,0.6142
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.46,recall,0.3807
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.685
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0003
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.0,recall,0.6103
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.48,recall,0.5481
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.5939
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.05,recall,0.5469
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.08,recall,0.5466
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6103
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0003
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.17,recall,0.6509
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.46,recall,0.6588
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.695
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0032
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.5,recall,0.507
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.5,recall,0.507
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.5822
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.5,recall,0.5822
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.11,recall,0.5083
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6003
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0015
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.0,recall,0.5811
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.46,recall,0.4147
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.6159
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.0,recall,0.6396
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.13,recall,0.5735
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6396
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,0.05,recall,0.5671
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.34,recall,0.337
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6396
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.13,recall,0.5733
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.05,recall,0.5849
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.6282
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.2,recall,0.6318
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.49,recall,0.6153
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6721
rtdetr-l,C_finetuned_supervised,bo_exploration,2.0,0.39,recall,0.4063
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.0,recall,0.6346
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.6943
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,recall,0.0
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.31,recall,0.4282
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,0.32,recall,0.4282
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,recall,0.6563
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,recall,0.6541
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.44,recall,0.6561
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6941
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.0,recall,0.7096
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.47,recall,0.656
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7096
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11m,A_unfinetuned,bo_exploration,3.0,0.36,recall,0.6526
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.35,recall,0.6519
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6763
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.14,recall,0.7087
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.29,recall,0.6778
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7029
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.21,recall,0.6742
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.45,recall,0.6885
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7175
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.5,recall,0.6817
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.41,recall,0.6697
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.7045
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,recall,0.6536
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.35,recall,0.454
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6971
yolo11n,C_finetuned_supervised,bo_exploration,4.0,0.5,recall,0.6971
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.05,recall,0.4501
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7124
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11m,A_unfinetuned,bo_exploration,2.0,0.33,recall,0.5067
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.33,recall,0.6688
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6954
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.11,recall,0.688
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.27,recall,0.5191
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7039
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.1,recall,0.5089
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.5,recall,0.6792
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.719
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,4.0,0.5,recall,0.615
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.42,recall,0.5859
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.615
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.46,recall,0.4599
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.13,recall,0.6473
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6942
yolo11n,C_finetuned_supervised,bo_exploration,2.0,0.07,recall,0.4591
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.3,recall,0.6848
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7098
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11m,A_unfinetuned,bo_exploration,3.0,0.46,recall,0.6368
yolo11m,A_unfinetuned,bo_exploitation,2.0,0.24,recall,0.4589
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.656
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.5,recall,0.6793
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.48,recall,0.6856
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7042
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.0,recall,0.7191
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.0,recall,0.5065
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7191
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.13,recall,0.6776
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.46,recall,0.6667
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.7016
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.06,recall,0.6801
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.41,recall,0.6706
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7081
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.02,recall,0.6821
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.3,recall,0.6663
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7279
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11m,A_unfinetuned,bo_exploration,3.0,0.37,recall,0.6406
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.43,recall,0.6262
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6623
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.5,recall,0.6795
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.1,recall,0.509
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7044
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.38,recall,0.6818
yolo11m,C_finetuned_supervised,bo_exploitation,2.0,0.08,recall,0.5149
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7195
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0001
yolo11n,A_unfinetuned,bo_exploration,3.0,0.5,recall,0.6411
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.48,recall,0.6442
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.6802
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0001
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.46,recall,0.6577
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.33,recall,0.6491
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.6945
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.1,recall,0.6649
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.0,recall,0.4576
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7098
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0002
yolo11m,A_unfinetuned,bo_exploration,2.0,0.5,recall,0.482
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.09,recall,0.619
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.6459
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.5,recall,0.6799
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.5,recall,0.6799
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7045
yolo11m,C_finetuned_supervised,bo_exploration,3.0,0.32,recall,0.6775
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.17,recall,0.6893
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7196
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.34,recall,0.6732
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.23,recall,0.4605
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.7174
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.36,recall,0.4728
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.44,recall,0.4738
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7065
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.08,recall,0.664
yolo11n,C_finetuned_supervised,bo_exploitation,2.0,0.15,recall,0.4709
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7263
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11m,A_unfinetuned,bo_exploration,2.0,0.42,recall,0.4961
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.3,recall,0.6802
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.7116
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.5,recall,0.6782
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.35,recall,0.6768
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7031
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.36,recall,0.5185
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.08,recall,0.6892
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7182
yolo11n,A_unfinetuned,baseline,0.0,0.0,recall,0.0
yolo11n,A_unfinetuned,bo_exploration,3.0,0.22,recall,0.6805
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.28,recall,0.6692
yolo11n,A_unfinetuned,grid_search,4.0,0.5,recall,0.7084
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.5,recall,0.6635
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.45,recall,0.6601
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,recall,0.7156
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.24,recall,0.6758
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.0,recall,0.6682
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,recall,0.7365
yolo11m,A_unfinetuned,baseline,0.0,0.0,recall,0.0001
yolo11m,A_unfinetuned,bo_exploration,2.0,0.12,recall,0.4394
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.36,recall,0.5835
yolo11m,A_unfinetuned,grid_search,4.0,0.5,recall,0.5996
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,recall,0.0
yolo11m,B_finetuned_unsupervised,bo_exploration,2.0,0.36,recall,0.5196
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.47,recall,0.6842
