model,n_params,is_finetune,thread,iters,time_per_epoch,max_mem,metric,strategy,time_hptuning,time_inference,divider,overlap,map5095,map50,precision,recall,f1,n_all,n_fn,n_fp,cat
yolo11m,20.1,1_NOFT,8,6,11.531,22690.247,count,grid_search,4.07,77.97,4.0,0.5,0.3774,0.6462,0.733,0.6445,0.6859,82188,29216,19299,A_unfinetuned
yolo11m,20.1,2_FT,8,6,8.898,19291.635,baseline,baseline,0.0,3.33,0.0,0.0,0.0001,0.0005,0.001,0.0,0.0001,82188,82184,4061,B_finetuned_unsupervised
yolo11m,20.1,2_FT,8,6,8.898,19291.635,count,bo_exploration,3.58,68.13,4.0,0.44,0.4079,0.7154,0.7966,0.6748,0.7307,82188,26726,14162,B_finetuned_unsupervised
yolo11m,20.1,2_FT,8,6,8.898,19291.635,count,bo_exploitation,2.39,29.72,2.0,0.33,0.2848,0.5789,0.7441,0.4814,0.5846,82188,42625,13608,B_finetuned_unsupervised
yolo11m,20.1,2_FT,8,6,8.898,19291.635,count,grid_search,3.78,68.2,4.0,0.5,0.4079,0.7154,0.7966,0.6748,0.7307,82188,26726,14162,B_finetuned_unsupervised
yolo11m,20.1,2_FT,8,6,8.898,19291.635,map,bo_exploration,7.06,27.71,4.0,-0.12,0.4424,0.7344,0.8016,0.6919,0.7427,82188,25321,14079,C_finetuned_supervised
yolo11m,20.1,2_FT,8,6,8.898,19291.635,map,bo_exploitation,9.04,31.42,3.0,0.31,0.4034,0.6944,0.7753,0.6586,0.7122,82188,28063,15690,C_finetuned_supervised
yolo11m,20.1,2_FT,8,6,8.898,19291.635,map,grid_search,11.2,27.63,4.0,0.0,0.4424,0.7344,0.8016,0.6919,0.7427,82188,25321,14079,C_finetuned_supervised
rtdetr-l,45.0,1_NOFT,8,4,36.983,20432.385,baseline,baseline,0.0,4.72,0.0,0.0,0.0002,0.0018,0.0036,0.0003,0.0006,82188,82160,7802,A_unfinetuned
rtdetr-l,45.0,1_NOFT,8,4,36.983,20432.385,count,bo_exploration,3.46,44.89,2.0,0.46,0.2023,0.4963,0.6517,0.4506,0.5328,82188,45151,19791,A_unfinetuned
rtdetr-l,45.0,1_NOFT,8,4,36.983,20432.385,count,bo_exploitation,6.32,72.95,3.0,0.57,0.3199,0.6361,0.7512,0.6213,0.6801,82188,31128,16908,A_unfinetuned
rtdetr-l,45.0,1_NOFT,8,4,36.983,20432.385,count,grid_search,5.69,112.53,4.0,0.5,0.3477,0.6576,0.7601,0.6568,0.7047,82188,28205,17038,A_unfinetuned
rtdetr-l,45.0,2_FT,8,4,22.69,21025.095,baseline,baseline,0.0,3.68,0.0,0.0,0.0,0.0002,0.0013,0.0,0.0,82188,82187,748,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,8,4,22.69,21025.095,count,bo_exploration,5.95,114.07,4.0,0.62,0.4491,0.7611,0.8526,0.7033,0.7708,82188,24389,9990,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,8,4,22.69,21025.095,count,bo_exploitation,2.01,7.1,1.0,0.2,0.0005,0.003,0.006,0.0005,0.0009,82188,82149,6473,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,8,4,22.69,21025.095,count,grid_search,5.55,113.68,4.0,0.5,0.4491,0.7611,0.8526,0.7033,0.7708,82188,24389,9990,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,8,4,22.69,21025.095,map,bo_exploration,13.87,47.75,4.0,-0.12,0.4587,0.7728,0.8504,0.7013,0.7687,82188,24547,10144,C_finetuned_supervised
rtdetr-l,45.0,2_FT,8,4,22.69,21025.095,map,bo_exploitation,15.89,47.74,4.0,-0.12,0.4587,0.7728,0.8504,0.7013,0.7687,82188,24547,10144,C_finetuned_supervised
rtdetr-l,45.0,2_FT,8,4,22.69,21025.095,map,grid_search,14.69,45.9,4.0,0.0,0.4587,0.7728,0.8504,0.7013,0.7687,82188,24547,10144,C_finetuned_supervised
rtdetr-l,45.0,1_NOFT,8,5,34.936,20253.043,baseline,baseline,0.0,4.34,0.0,0.0,0.0008,0.0052,0.0104,0.0007,0.0013,82329,82274,5233,A_unfinetuned
rtdetr-l,45.0,1_NOFT,8,5,34.936,20253.043,count,bo_exploration,4.24,111.53,4.0,0.54,0.3999,0.7095,0.8177,0.6766,0.7405,82329,26624,12416,A_unfinetuned
rtdetr-l,45.0,1_NOFT,8,5,34.936,20253.043,count,bo_exploitation,3.19,71.22,3.0,0.44,0.3747,0.6936,0.7966,0.6544,0.7185,82329,28451,13761,A_unfinetuned
rtdetr-l,45.0,1_NOFT,8,5,34.936,20253.043,count,grid_search,5.86,111.71,4.0,0.5,0.3999,0.7095,0.8177,0.6766,0.7405,82329,26624,12416,A_unfinetuned
rtdetr-l,45.0,2_FT,8,5,38.48,21018.836,baseline,baseline,0.0,5.15,0.0,0.0,0.0001,0.0006,0.0012,0.0002,0.0003,82329,82314,12245,B_finetuned_unsupervised
rtdetr-l,45.0,1_NOFT,8,6,32.487,20642.17,baseline,baseline,0.0,4.57,0.0,0.0,0.0001,0.0009,0.0018,0.0002,0.0004,82021,82005,8994,A_unfinetuned
rtdetr-l,45.0,1_NOFT,8,6,32.487,20642.17,count,bo_exploration,3.5,37.24,3.0,-0.0,0.2977,0.5891,0.714,0.5699,0.6339,82021,35274,18728,A_unfinetuned
rtdetr-l,45.0,1_NOFT,8,6,32.487,20642.17,count,bo_exploitation,4.29,45.29,2.0,0.55,0.1832,0.4482,0.5842,0.4105,0.4822,82021,48351,23965,A_unfinetuned
rtdetr-l,45.0,1_NOFT,8,6,32.487,20642.17,count,grid_search,6.08,115.72,4.0,0.5,0.3292,0.6268,0.7299,0.6446,0.6846,82021,29147,19562,A_unfinetuned
rtdetr-l,45.0,2_FT,8,6,24.04,21019.948,baseline,baseline,0.0,4.03,0.0,0.0,0.0001,0.0005,0.0011,0.0001,0.0001,82021,82015,5576,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,8,6,24.04,21019.948,count,bo_exploration,9.74,114.71,4.0,0.62,0.3744,0.6828,0.7946,0.6564,0.7189,82021,28186,13920,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,8,6,24.04,21019.948,count,bo_exploitation,3.75,43.9,2.0,0.41,0.1943,0.4903,0.632,0.4313,0.5127,82021,46642,20598,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,8,6,24.04,21019.948,count,grid_search,5.95,114.04,4.0,0.5,0.3744,0.6828,0.7946,0.6564,0.7189,82021,28186,13920,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,8,6,24.04,21019.948,map,bo_exploration,17.24,36.88,3.0,-0.07,0.3443,0.6437,0.755,0.6017,0.6697,82021,32670,16017,C_finetuned_supervised
rtdetr-l,45.0,2_FT,8,6,24.04,21019.948,map,bo_exploitation,11.4,36.61,2.0,0.36,0.2005,0.4915,0.6436,0.4195,0.508,82021,47610,19052,C_finetuned_supervised
rtdetr-l,45.0,2_FT,8,6,24.04,21019.948,map,grid_search,20.63,44.17,4.0,0.0,0.3877,0.6913,0.7958,0.6525,0.7171,82021,28501,13736,C_finetuned_supervised
yolo11n,2.6,1_NOFT,7,1,4.578,6798.055,baseline,baseline,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81721,81721,548,A_unfinetuned
yolo11n,2.6,1_NOFT,7,1,4.578,6798.055,count,bo_exploration,3.85,68.3,4.0,0.62,0.4399,0.7949,0.8614,0.7128,0.7801,81721,23467,9374,A_unfinetuned
yolo11n,2.6,1_NOFT,7,1,4.578,6798.055,count,bo_exploitation,2.27,25.27,3.0,-0.05,0.4194,0.7617,0.8361,0.6722,0.7452,81721,26791,10766,A_unfinetuned
yolo11n,2.6,1_NOFT,7,1,4.578,6798.055,count,grid_search,4.37,69.37,4.0,0.5,0.4399,0.7949,0.8614,0.7128,0.7801,81721,23467,9374,A_unfinetuned
yolo11n,2.6,2_FT,7,1,3.203,8069.977,baseline,baseline,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81721,81721,688,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,1,3.203,8069.977,count,bo_exploration,4.49,66.26,4.0,0.62,0.4467,0.7942,0.8503,0.7226,0.7813,81721,22669,10399,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,1,3.203,8069.977,count,bo_exploitation,2.92,29.87,3.0,0.17,0.4091,0.7559,0.8585,0.6584,0.7453,81721,27912,8867,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,1,3.203,8069.977,count,grid_search,4.07,65.63,4.0,0.5,0.4467,0.7942,0.8503,0.7226,0.7813,81721,22669,10399,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,1,3.203,8069.977,map,bo_exploration,9.76,24.5,3.0,-0.12,0.4065,0.7485,0.8468,0.6484,0.7344,81721,28736,9585,C_finetuned_supervised
yolo11n,2.6,2_FT,7,1,3.203,8069.977,map,bo_exploitation,10.47,29.65,3.0,0.14,0.4091,0.7559,0.8585,0.6584,0.7453,81721,27912,8867,C_finetuned_supervised
yolo11n,2.6,2_FT,7,1,3.203,8069.977,map,grid_search,16.52,26.66,4.0,0.0,0.4872,0.8181,0.8642,0.743,0.7991,81721,21001,9539,C_finetuned_supervised
yolo11m,20.1,1_NOFT,7,1,11.643,22635.236,baseline,baseline,0.0,3.67,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0,81721,81720,5786,A_unfinetuned
yolo11m,20.1,1_NOFT,7,1,11.643,22635.236,count,bo_exploration,3.07,29.15,3.0,-0.05,0.3823,0.6594,0.7621,0.6182,0.6827,81721,31197,15768,A_unfinetuned
yolo11m,20.1,1_NOFT,7,1,11.643,22635.236,count,bo_exploitation,2.94,34.95,3.0,0.29,0.3893,0.6659,0.7676,0.627,0.6902,81721,30486,15508,A_unfinetuned
yolo11m,20.1,1_NOFT,7,1,11.643,22635.236,count,grid_search,5.21,76.23,4.0,0.5,0.4091,0.6832,0.7947,0.648,0.7139,81721,28766,13677,A_unfinetuned
yolo11m,20.1,2_FT,7,1,9.079,18039.108,baseline,baseline,0.0,3.43,0.0,0.0,0.0001,0.0005,0.001,0.0,0.0001,81721,81717,4016,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,1,9.079,18039.108,count,bo_exploration,4.9,69.61,4.0,0.62,0.4081,0.7162,0.7977,0.6752,0.7314,81721,26546,13989,B_finetuned_unsupervised
yolo11n,2.6,1_NOFT,7,2,4.509,6839.31,baseline,baseline,0.0,3.66,0.0,0.0,0.0001,0.0006,0.0012,0.0001,0.0002,82784,82776,6812,A_unfinetuned
yolo11n,2.6,1_NOFT,7,2,4.509,6839.31,count,bo_exploration,3.67,77.11,4.0,0.62,0.3672,0.6733,0.7716,0.6613,0.7122,82784,28039,16202,A_unfinetuned
yolo11n,2.6,1_NOFT,7,2,4.509,6839.31,count,bo_exploitation,2.68,55.43,3.0,0.47,0.3553,0.661,0.761,0.637,0.6935,82784,30054,16557,A_unfinetuned
yolo11n,2.6,1_NOFT,7,2,4.509,6839.31,count,grid_search,3.36,76.96,4.0,0.5,0.3672,0.6733,0.7716,0.6613,0.7122,82784,28039,16202,A_unfinetuned
yolo11n,2.6,2_FT,7,2,3.114,5426.022,baseline,baseline,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82784,82784,700,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,2,3.114,5426.022,count,bo_exploration,2.64,48.7,3.0,0.48,0.3909,0.7529,0.8334,0.6691,0.7423,82784,27393,11073,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,2,3.114,5426.022,count,bo_exploitation,3.4,47.74,3.0,0.62,0.3909,0.7529,0.8334,0.6691,0.7423,82784,27393,11073,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,2,3.114,5426.022,count,grid_search,2.9,65.74,4.0,0.5,0.4467,0.7941,0.8504,0.7224,0.7812,82784,22984,10523,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,2,3.114,5426.022,map,bo_exploration,4.64,24.47,3.0,0.02,0.4066,0.7483,0.8467,0.6482,0.7343,82784,29121,9714,C_finetuned_supervised
yolo11n,2.6,2_FT,7,2,3.114,5426.022,map,bo_exploitation,4.04,26.52,4.0,0.06,0.4872,0.8182,0.8645,0.743,0.7991,82784,21277,9643,C_finetuned_supervised
yolo11n,2.6,2_FT,7,2,3.114,5426.022,map,grid_search,4.8,26.5,4.0,0.0,0.4872,0.8182,0.8645,0.743,0.7991,82784,21277,9643,C_finetuned_supervised
yolo11m,20.1,1_NOFT,7,2,8.797,22480.006,baseline,baseline,0.0,4.03,0.0,0.0,0.0002,0.0012,0.0024,0.0002,0.0004,82784,82764,8400,A_unfinetuned
yolo11m,20.1,1_NOFT,7,2,8.797,22480.006,count,bo_exploration,3.69,54.54,3.0,0.62,0.366,0.6399,0.7479,0.6173,0.6764,82784,31682,17224,A_unfinetuned
yolo11m,20.1,1_NOFT,7,2,8.797,22480.006,count,bo_exploitation,2.4,54.66,3.0,0.44,0.366,0.6399,0.7479,0.6173,0.6764,82784,31682,17224,A_unfinetuned
yolo11m,20.1,1_NOFT,7,2,8.797,22480.006,count,grid_search,3.56,71.48,4.0,0.5,0.3963,0.6603,0.7594,0.6513,0.7012,82784,28867,17082,A_unfinetuned
yolo11m,20.1,2_FT,7,2,8.483,22376.69,baseline,baseline,0.0,3.44,0.0,0.0,0.0,0.0002,0.0005,0.0,0.0,82784,82782,4442,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,2,8.483,22376.69,count,bo_exploration,2.48,70.48,4.0,0.61,0.4266,0.7122,0.7922,0.6858,0.7352,82784,26014,14887,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,2,8.483,22376.69,count,bo_exploitation,4.66,52.2,3.0,0.62,0.3915,0.6862,0.7681,0.6622,0.7112,82784,27968,16549,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,2,8.483,22376.69,count,grid_search,3.34,70.71,4.0,0.5,0.4266,0.7122,0.7922,0.6858,0.7352,82784,26014,14887,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,2,8.483,22376.69,map,bo_exploration,5.23,29.06,4.0,-0.1,0.4501,0.7315,0.7973,0.7036,0.7475,82784,24536,14805,C_finetuned_supervised
yolo11m,20.1,2_FT,7,2,8.483,22376.69,map,bo_exploitation,4.87,32.76,3.0,0.25,0.4044,0.6887,0.7917,0.6518,0.715,82784,28826,14193,C_finetuned_supervised
yolo11m,20.1,2_FT,7,2,8.483,22376.69,map,grid_search,5.54,28.87,4.0,0.0,0.4501,0.7315,0.7973,0.7036,0.7475,82784,24536,14805,C_finetuned_supervised
yolo11n,2.6,1_NOFT,7,3,4.525,6909.925,baseline,baseline,0.0,3.42,0.0,0.0,0.0,0.0003,0.0008,0.0,0.0001,81337,81334,3771,A_unfinetuned
yolo11n,2.6,1_NOFT,7,3,4.525,6909.925,count,bo_exploration,3.48,28.25,3.0,-0.12,0.3241,0.6482,0.7399,0.6242,0.6771,81337,30568,17849,A_unfinetuned
yolo11n,2.6,1_NOFT,7,3,4.525,6909.925,count,bo_exploitation,5.64,54.66,3.0,0.47,0.2961,0.6366,0.7425,0.609,0.6692,81337,31804,17175,A_unfinetuned
yolo11n,2.6,1_NOFT,7,3,4.525,6909.925,count,grid_search,5.5,77.64,4.0,0.5,0.3447,0.6723,0.7753,0.6474,0.7056,81337,28676,15263,A_unfinetuned
yolo11n,2.6,2_FT,7,3,3.25,9861.723,baseline,baseline,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81337,81337,699,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,3,3.25,9861.723,count,bo_exploration,2.46,27.17,2.0,0.13,0.2757,0.6044,0.7957,0.4451,0.5708,81337,45136,9296,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,3,3.25,9861.723,count,bo_exploitation,4.31,32.1,2.0,0.48,0.2754,0.6061,0.793,0.4516,0.5754,81337,44609,9585,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,3,3.25,9861.723,count,grid_search,4.48,65.01,4.0,0.5,0.4465,0.7939,0.8502,0.7226,0.7812,81337,22562,10355,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,3,3.25,9861.723,map,bo_exploration,19.22,26.41,4.0,0.09,0.4869,0.818,0.864,0.7431,0.799,81337,20893,9513,C_finetuned_supervised
yolo11n,2.6,2_FT,7,3,3.25,9861.723,map,bo_exploitation,19.2,24.38,3.0,-0.12,0.407,0.7487,0.8467,0.6488,0.7347,81337,28565,9553,C_finetuned_supervised
yolo11n,2.6,2_FT,7,3,3.25,9861.723,map,grid_search,22.28,26.39,4.0,0.0,0.4869,0.818,0.864,0.7431,0.799,81337,20893,9513,C_finetuned_supervised
yolo11m,20.1,1_NOFT,7,3,11.651,22645.604,baseline,baseline,0.0,3.58,0.0,0.0,0.0,0.0003,0.0009,0.0,0.0001,81337,81334,3424,A_unfinetuned
yolo11m,20.1,1_NOFT,7,3,11.651,22645.604,count,bo_exploration,4.8,54.21,3.0,0.62,0.3285,0.6519,0.7155,0.6236,0.6664,81337,30616,20170,A_unfinetuned
yolo11m,20.1,1_NOFT,7,3,11.651,22645.604,count,bo_exploitation,7.38,54.19,3.0,0.49,0.3285,0.6519,0.7155,0.6236,0.6664,81337,30616,20170,A_unfinetuned
yolo11m,20.1,1_NOFT,7,3,11.651,22645.604,count,grid_search,5.43,76.31,4.0,0.5,0.3956,0.6818,0.7673,0.6396,0.6977,81337,29313,15776,A_unfinetuned
yolo11m,20.1,2_FT,7,3,9.122,16709.057,baseline,baseline,0.0,3.28,0.0,0.0,0.0001,0.0005,0.001,0.0,0.0001,81337,81333,4001,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,3,9.122,16709.057,count,bo_exploration,2.74,6.35,1.0,0.19,0.0048,0.0256,0.0507,0.0076,0.0133,81337,80717,11598,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,3,9.122,16709.057,count,bo_exploitation,4.2,67.79,4.0,0.53,0.4086,0.7164,0.7973,0.6757,0.7315,81337,26375,13976,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,3,9.122,16709.057,count,grid_search,4.84,67.76,4.0,0.5,0.4086,0.7164,0.7973,0.6757,0.7315,81337,26375,13976,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,3,9.122,16709.057,map,bo_exploration,14.71,67.51,4.0,0.46,0.4086,0.7164,0.7973,0.6757,0.7315,81337,26375,13976,C_finetuned_supervised
yolo11m,20.1,2_FT,7,3,9.122,16709.057,map,bo_exploitation,15.56,27.46,4.0,-0.12,0.4433,0.7356,0.8025,0.6932,0.7438,81337,24956,13876,C_finetuned_supervised
yolo11m,20.1,2_FT,7,3,9.122,16709.057,map,grid_search,23.72,27.47,4.0,0.0,0.4433,0.7356,0.8025,0.6932,0.7438,81337,24956,13876,C_finetuned_supervised
rtdetr-l,45.0,1_NOFT,7,1,37.176,20060.675,baseline,baseline,0.0,4.48,0.0,0.0,0.0001,0.001,0.002,0.0002,0.0004,81337,81320,8382,A_unfinetuned
rtdetr-l,45.0,1_NOFT,7,1,37.176,20060.675,count,bo_exploration,7.27,71.21,3.0,0.62,0.2947,0.6097,0.7319,0.5965,0.6573,81337,32816,17775,A_unfinetuned
rtdetr-l,45.0,1_NOFT,7,1,37.176,20060.675,count,bo_exploitation,9.09,111.19,4.0,0.62,0.3354,0.6395,0.7604,0.635,0.6921,81337,29686,16277,A_unfinetuned
rtdetr-l,45.0,1_NOFT,7,1,37.176,20060.675,count,grid_search,6.64,110.6,4.0,0.5,0.3354,0.6395,0.7604,0.635,0.6921,81337,29686,16277,A_unfinetuned
rtdetr-l,45.0,2_FT,7,1,26.993,19087.977,baseline,baseline,0.0,4.07,0.0,0.0,0.0001,0.0005,0.001,0.0001,0.0001,81337,81332,5031,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,7,1,26.993,19087.977,count,bo_exploration,6.34,68.35,3.0,0.57,0.3746,0.6889,0.7959,0.633,0.7052,81337,29848,13200,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,7,1,26.993,19087.977,count,bo_exploitation,3.92,42.05,4.0,0.0,0.4347,0.7288,0.8083,0.6838,0.7409,81337,25716,13188,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,7,1,26.993,19087.977,count,grid_search,6.36,107.64,4.0,0.5,0.4203,0.7226,0.8124,0.6821,0.7415,81337,25861,12812,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,7,1,26.993,19087.977,map,bo_exploration,26.36,42.0,4.0,-0.12,0.4347,0.7288,0.8083,0.6838,0.7409,81337,25716,13188,C_finetuned_supervised
rtdetr-l,45.0,2_FT,7,1,26.993,19087.977,map,bo_exploitation,29.72,107.51,4.0,0.52,0.4203,0.7226,0.8124,0.6821,0.7415,81337,25861,12812,C_finetuned_supervised
rtdetr-l,45.0,2_FT,7,1,26.993,19087.977,map,grid_search,29.05,41.85,4.0,0.0,0.4347,0.7288,0.8083,0.6838,0.7409,81337,25716,13188,C_finetuned_supervised
yolo11n,2.6,1_NOFT,7,4,4.434,6921.122,baseline,baseline,0.0,3.33,0.0,0.0,0.0,0.0001,0.0003,0.0,0.0,82021,82020,2905,A_unfinetuned
yolo11n,2.6,1_NOFT,7,4,4.434,6921.122,count,bo_exploration,4.84,70.23,4.0,0.62,0.3765,0.7223,0.8087,0.6829,0.7405,82021,26010,13250,A_unfinetuned
yolo11n,2.6,1_NOFT,7,4,4.434,6921.122,count,bo_exploitation,2.58,38.49,4.0,0.13,0.4014,0.7341,0.8125,0.6942,0.7487,82021,25084,13137,A_unfinetuned
yolo11n,2.6,1_NOFT,7,4,4.434,6921.122,count,grid_search,4.18,70.36,4.0,0.5,0.3765,0.7223,0.8087,0.6829,0.7405,82021,26010,13250,A_unfinetuned
yolo11n,2.6,2_FT,7,4,3.717,8197.971,baseline,baseline,0.0,2.95,0.0,0.0,0.0,0.0003,0.0006,0.0,0.0,82021,82020,1751,B_finetuned_unsupervised
yolo11m,20.1,1_NOFT,7,4,11.533,22696.13,baseline,baseline,0.0,3.54,0.0,0.0,0.0002,0.001,0.002,0.0001,0.0002,82021,82011,4998,A_unfinetuned
yolo11m,20.1,1_NOFT,7,4,11.533,22696.13,count,bo_exploration,3.8,72.4,4.0,0.62,0.4106,0.6942,0.7773,0.6745,0.7223,82021,26694,15847,A_unfinetuned
yolo11m,20.1,1_NOFT,7,4,11.533,22696.13,count,bo_exploitation,2.61,32.86,3.0,0.26,0.3784,0.6696,0.7771,0.6307,0.6963,82021,30289,14837,A_unfinetuned
yolo11m,20.1,1_NOFT,7,4,11.533,22696.13,count,grid_search,4.39,72.48,4.0,0.5,0.4106,0.6942,0.7773,0.6745,0.7223,82021,26694,15847,A_unfinetuned
yolo11m,20.1,2_FT,7,4,8.956,18698.377,baseline,baseline,0.0,3.29,0.0,0.0,0.0001,0.0005,0.001,0.0,0.0001,82021,82017,4043,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,4,8.956,18698.377,count,bo_exploration,3.18,37.44,4.0,0.21,0.4238,0.719,0.7954,0.6791,0.7326,82021,26322,14331,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,4,8.956,18698.377,count,bo_exploitation,2.45,37.39,4.0,0.16,0.4238,0.719,0.7954,0.6791,0.7326,82021,26322,14331,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,4,8.956,18698.377,count,grid_search,4.13,67.69,4.0,0.5,0.4073,0.7151,0.7967,0.6741,0.7303,82021,26732,14108,B_finetuned_unsupervised
yolo11m,20.1,2_FT,7,4,8.956,18698.377,map,bo_exploration,10.34,25.76,3.0,-0.0,0.3977,0.6889,0.7658,0.6536,0.7052,82021,28416,16397,C_finetuned_supervised
yolo11m,20.1,2_FT,7,4,8.956,18698.377,map,bo_exploitation,7.12,29.38,2.0,0.14,0.2847,0.579,0.7444,0.4809,0.5843,82021,42580,13542,C_finetuned_supervised
yolo11m,20.1,2_FT,7,4,8.956,18698.377,map,grid_search,14.33,27.46,4.0,0.0,0.442,0.7345,0.802,0.6914,0.7426,82021,25310,13998,C_finetuned_supervised
rtdetr-l,45.0,1_NOFT,7,2,36.823,20642.127,baseline,baseline,0.0,4.41,0.0,0.0,0.0001,0.0007,0.0019,0.0001,0.0002,82021,82011,5342,A_unfinetuned
rtdetr-l,45.0,1_NOFT,7,2,36.823,20642.127,count,bo_exploration,8.11,111.03,4.0,0.62,0.3688,0.6591,0.7722,0.6481,0.7047,82021,28863,15683,A_unfinetuned
rtdetr-l,45.0,1_NOFT,7,2,36.823,20642.127,count,bo_exploitation,6.13,70.53,3.0,0.56,0.3349,0.6354,0.7516,0.6159,0.677,82021,31505,16691,A_unfinetuned
rtdetr-l,45.0,1_NOFT,7,2,36.823,20642.127,count,grid_search,6.0,111.24,4.0,0.5,0.3688,0.6591,0.7722,0.6481,0.7047,82021,28863,15683,A_unfinetuned
rtdetr-l,45.0,2_FT,7,2,34.956,21019.948,baseline,baseline,0.0,5.28,0.0,0.0,0.0002,0.0015,0.0032,0.0005,0.0009,82021,81980,12676,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,7,2,34.956,21019.948,count,bo_exploration,3.54,77.5,3.0,0.46,0.269,0.5218,0.6543,0.5615,0.6044,82021,35964,24330,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,7,2,34.956,21019.948,count,bo_exploitation,4.4,47.69,3.0,0.33,0.2676,0.5141,0.6628,0.5242,0.5854,82021,39022,21880,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,7,2,34.956,21019.948,count,grid_search,6.43,115.77,4.0,0.5,0.2974,0.554,0.7034,0.5843,0.6384,82021,34093,20205,B_finetuned_unsupervised
rtdetr-l,45.0,2_FT,7,2,34.956,21019.948,map,bo_exploration,7.28,62.2,4.0,0.31,0.2976,0.5516,0.6889,0.5753,0.627,82021,34832,21306,C_finetuned_supervised
rtdetr-l,45.0,2_FT,7,2,34.956,21019.948,map,bo_exploitation,18.62,49.46,2.0,0.58,0.1668,0.3852,0.5374,0.3792,0.4447,82021,50917,26778,C_finetuned_supervised
rtdetr-l,45.0,2_FT,7,2,34.956,21019.948,map,grid_search,19.9,115.52,4.0,0.5,0.2974,0.554,0.7034,0.5843,0.6384,82021,34093,20205,C_finetuned_supervised
yolo11n,2.6,1_NOFT,7,5,4.517,6907.302,baseline,baseline,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82149,82149,2158,A_unfinetuned
yolo11n,2.6,1_NOFT,7,5,4.517,6907.302,count,bo_exploration,2.21,32.56,3.0,0.22,0.4259,0.7629,0.8411,0.6842,0.7546,82149,25939,10618,A_unfinetuned
yolo11n,2.6,1_NOFT,7,5,4.517,6907.302,count,bo_exploitation,4.57,52.26,3.0,0.62,0.4129,0.7609,0.8221,0.6937,0.7525,82149,25160,12331,A_unfinetuned
yolo11n,2.6,1_NOFT,7,5,4.517,6907.302,count,grid_search,4.1,72.71,4.0,0.5,0.4541,0.786,0.8326,0.7329,0.7795,82149,21946,12108,A_unfinetuned
yolo11n,2.6,2_FT,7,5,3.176,7656.494,baseline,baseline,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82149,82149,698,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,5,3.176,7656.494,count,bo_exploration,4.82,47.63,3.0,0.62,0.3903,0.7524,0.8332,0.6685,0.7419,82149,27229,10991,B_finetuned_unsupervised
yolo11n,2.6,2_FT,7,5,3.176,7656.494,count,bo_exploitation,2.3,27.46,2.0,0.26,0.2746,0.6033,0.795,0.4433,0.5692,82149,45735,9389,B_finetuned_unsupervised
