model,cat,strategy,divider,overlap,met,score
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,78.1
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.19
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.12,time_inference,29.3
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.62,time_inference,71.93
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,71.73
yolo11m,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,29.24
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.28,time_inference,39.52
yolo11m,C_finetuned_supervised,grid_search,4.0,0.25,time_inference,39.48
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.62
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,116.56
rtdetr-l,A_unfinetuned,bo_exploitation,4.0,0.57,time_inference,116.4
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,116.62
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.08
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.47,time_inference,108.48
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,-0.12,time_inference,42.25
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,108.36
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.08,time_inference,42.28
rtdetr-l,C_finetuned_supervised,bo_exploitation,2.0,0.29,time_inference,35.41
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.5,time_inference,108.35
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,5.04
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.47,time_inference,72.82
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.51,time_inference,72.8
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,111.55
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.02
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.12,time_inference,37.23
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.55,time_inference,112.83
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,112.96
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.09,time_inference,43.93
rtdetr-l,C_finetuned_supervised,bo_exploitation,1.0,0.61,time_inference,8.11
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,44.0
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.71
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.62,time_inference,70.82
rtdetr-l,A_unfinetuned,bo_exploitation,4.0,0.28,time_inference,59.21
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,110.12
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.66
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.2
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,78.02
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.42,time_inference,38.25
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,78.0
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.9
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.52,time_inference,47.96
yolo11n,B_finetuned_unsupervised,bo_exploitation,4.0,0.56,time_inference,65.73
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.83
yolo11n,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,26.67
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,-0.12,time_inference,26.62
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.7
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,4.68
yolo11m,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,73.14
yolo11m,A_unfinetuned,bo_exploitation,3.0,-0.12,time_inference,26.84
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,73.12
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.37
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.37,time_inference,38.19
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.38,time_inference,51.21
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,69.36
yolo11m,C_finetuned_supervised,bo_exploration,3.0,-0.12,time_inference,26.32
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.32,time_inference,31.83
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.04
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.17
yolo11n,A_unfinetuned,bo_exploration,3.0,0.62,time_inference,51.69
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.56,time_inference,51.66
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,69.51
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.88
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,66.48
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.62,time_inference,48.33
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,66.24
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.53,time_inference,48.3
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.02,time_inference,24.84
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.92
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.3
yolo11m,A_unfinetuned,bo_exploration,3.0,0.62,time_inference,55.95
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.41,time_inference,55.97
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,75.84
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.49
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,69.73
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,-0.12,time_inference,26.35
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,69.28
yolo11m,C_finetuned_supervised,bo_exploration,4.0,0.54,time_inference,69.12
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.28,time_inference,31.9
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.09
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.04
yolo11n,A_unfinetuned,bo_exploration,1.0,0.36,time_inference,5.69
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.62,time_inference,73.85
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,73.93
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.88
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.62
yolo11m,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,77.8
yolo11m,A_unfinetuned,bo_exploitation,1.0,0.34,time_inference,7.1
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,77.77
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.38
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.62,time_inference,50.99
yolo11m,B_finetuned_unsupervised,bo_exploitation,1.0,0.19,time_inference,6.52
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,68.57
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.31,time_inference,29.73
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,-0.02,time_inference,26.02
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,27.89
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.54
rtdetr-l,A_unfinetuned,bo_exploration,1.0,0.46,time_inference,8.08
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.46,time_inference,70.2
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,110.52
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.79
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.62,time_inference,78.94
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,1.0,0.3,time_inference,9.49
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,121.41
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,46.89
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,-0.06,time_inference,46.79
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,46.9
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.26
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.01
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,71.01
yolo11n,B_finetuned_unsupervised,bo_exploitation,4.0,0.62,time_inference,71.11
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,71.75
yolo11n,C_finetuned_supervised,bo_exploration,2.0,-0.05,time_inference,17.34
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.08,time_inference,27.06
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.93
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.44
yolo11m,A_unfinetuned,bo_exploration,2.0,0.62,time_inference,36.86
yolo11m,A_unfinetuned,bo_exploitation,4.0,0.5,time_inference,69.57
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,69.38
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.48
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,-0.1,time_inference,26.22
yolo11m,B_finetuned_unsupervised,bo_exploitation,3.0,0.62,time_inference,50.35
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,67.62
yolo11m,C_finetuned_supervised,bo_exploration,2.0,0.43,time_inference,35.13
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,-0.07,time_inference,27.74
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,27.75
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.43
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.16,time_inference,62.33
rtdetr-l,A_unfinetuned,bo_exploitation,4.0,0.58,time_inference,113.87
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,110.09
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.43
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,108.26
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,3.0,0.4,time_inference,68.78
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,107.91
rtdetr-l,C_finetuned_supervised,bo_exploration,3.0,-0.12,time_inference,35.12
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.49,time_inference,68.97
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,41.97
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.06
yolo11n,A_unfinetuned,bo_exploration,4.0,0.45,time_inference,75.05
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.48,time_inference,75.12
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,75.08
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.04
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,71.74
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.48,time_inference,51.59
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,71.27
yolo11n,C_finetuned_supervised,bo_exploration,3.0,-0.12,time_inference,26.5
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,-0.12,time_inference,28.8
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.82
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.43
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.36
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.62,time_inference,51.79
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,-0.01,time_inference,17.8
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,69.41
yolo11m,C_finetuned_supervised,bo_exploration,3.0,-0.12,time_inference,26.2
yolo11m,C_finetuned_supervised,bo_exploitation,3.0,0.59,time_inference,52.77
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.04
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,3.94
rtdetr-l,A_unfinetuned,bo_exploration,1.0,0.62,time_inference,7.61
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.62,time_inference,68.78
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,108.5
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.4
rtdetr-l,B_finetuned_unsupervised,bo_exploration,4.0,0.59,time_inference,112.2
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,0.03,time_inference,22.11
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,109.32
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,43.92
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,-0.07,time_inference,36.89
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,44.06
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.43
yolo11n,A_unfinetuned,bo_exploration,4.0,0.15,time_inference,40.0
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.55,time_inference,73.32
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,73.19
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.8
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,66.8
yolo11n,B_finetuned_unsupervised,bo_exploitation,4.0,0.59,time_inference,65.29
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.2
yolo11n,C_finetuned_supervised,bo_exploration,3.0,0.19,time_inference,29.31
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,-0.12,time_inference,26.29
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.3
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.7
yolo11m,A_unfinetuned,bo_exploration,3.0,0.35,time_inference,33.78
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.21,time_inference,33.77
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,73.73
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.26
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.36
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.12
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.69
rtdetr-l,A_unfinetuned,bo_exploration,2.0,0.35,time_inference,36.37
rtdetr-l,A_unfinetuned,bo_exploitation,2.0,-0.03,time_inference,21.18
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,112.79
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.91
rtdetr-l,B_finetuned_unsupervised,bo_exploration,2.0,0.48,time_inference,43.5
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.47,time_inference,110.4
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,110.16
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.11,time_inference,42.39
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,0.11,time_inference,42.53
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,42.57
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,4.73
rtdetr-l,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,110.6
rtdetr-l,A_unfinetuned,bo_exploitation,3.0,0.0,time_inference,36.78
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,110.58
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.32
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,0.62,time_inference,75.94
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,4.0,0.43,time_inference,118.21
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,118.68
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,46.06
rtdetr-l,C_finetuned_supervised,bo_exploitation,3.0,0.5,time_inference,77.11
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,45.91
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.38
yolo11n,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,71.57
yolo11n,A_unfinetuned,bo_exploitation,2.0,0.23,time_inference,30.18
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,72.28
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.9
yolo11n,B_finetuned_unsupervised,bo_exploration,2.0,0.58,time_inference,33.22
yolo11n,B_finetuned_unsupervised,bo_exploitation,2.0,0.13,time_inference,28.14
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.39
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.43
yolo11m,A_unfinetuned,bo_exploration,4.0,-0.12,time_inference,28.92
yolo11m,A_unfinetuned,bo_exploitation,4.0,0.45,time_inference,71.22
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,71.04
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.41
yolo11m,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,69.53
yolo11m,B_finetuned_unsupervised,bo_exploitation,1.0,0.33,time_inference,6.53
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,69.79
yolo11m,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,28.19
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.0,time_inference,28.11
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.37
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.03
yolo11n,A_unfinetuned,bo_exploration,3.0,0.2,time_inference,32.97
yolo11n,A_unfinetuned,bo_exploitation,4.0,0.4,time_inference,74.58
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,74.35
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.22
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.5,time_inference,71.93
yolo11n,B_finetuned_unsupervised,bo_exploitation,4.0,0.48,time_inference,71.95
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,72.18
yolo11n,C_finetuned_supervised,bo_exploration,3.0,-0.12,time_inference,27.28
yolo11n,C_finetuned_supervised,bo_exploitation,4.0,0.26,time_inference,39.69
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,29.33
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,4.25
yolo11m,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,82.43
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.62,time_inference,62.52
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,82.51
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.41
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.42,time_inference,51.06
yolo11m,B_finetuned_unsupervised,bo_exploitation,2.0,0.48,time_inference,35.56
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,69.2
yolo11m,C_finetuned_supervised,bo_exploration,3.0,-0.12,time_inference,26.21
yolo11m,C_finetuned_supervised,bo_exploitation,1.0,0.52,time_inference,6.41
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,29.01
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.11
yolo11n,A_unfinetuned,bo_exploration,4.0,0.55,time_inference,71.99
yolo11n,A_unfinetuned,bo_exploitation,3.0,0.47,time_inference,52.31
yolo11n,A_unfinetuned,grid_search,4.0,0.5,time_inference,71.73
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.79
yolo11n,B_finetuned_unsupervised,bo_exploration,4.0,0.62,time_inference,65.68
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.62,time_inference,47.55
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.45
yolo11n,C_finetuned_supervised,bo_exploration,4.0,-0.12,time_inference,26.46
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,0.51,time_inference,47.53
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.46
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,4.21
yolo11m,A_unfinetuned,bo_exploration,4.0,0.62,time_inference,74.56
yolo11m,A_unfinetuned,bo_exploitation,3.0,0.45,time_inference,57.74
yolo11m,A_unfinetuned,grid_search,4.0,0.5,time_inference,74.6
yolo11m,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,3.46
yolo11m,B_finetuned_unsupervised,bo_exploration,3.0,0.39,time_inference,51.04
yolo11m,B_finetuned_unsupervised,bo_exploitation,4.0,0.51,time_inference,69.68
yolo11m,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,69.55
yolo11m,C_finetuned_supervised,bo_exploration,4.0,-0.06,time_inference,28.21
yolo11m,C_finetuned_supervised,bo_exploitation,4.0,0.5,time_inference,69.58
yolo11m,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,28.2
rtdetr-l,A_unfinetuned,baseline,0.0,0.0,time_inference,5.2
rtdetr-l,A_unfinetuned,bo_exploration,3.0,0.27,time_inference,44.28
rtdetr-l,A_unfinetuned,bo_exploitation,4.0,0.48,time_inference,113.38
rtdetr-l,A_unfinetuned,grid_search,4.0,0.5,time_inference,112.24
rtdetr-l,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,4.74
rtdetr-l,B_finetuned_unsupervised,bo_exploration,3.0,-0.12,time_inference,37.58
rtdetr-l,B_finetuned_unsupervised,bo_exploitation,2.0,-0.08,time_inference,21.93
rtdetr-l,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,114.14
rtdetr-l,C_finetuned_supervised,bo_exploration,4.0,0.62,time_inference,114.02
rtdetr-l,C_finetuned_supervised,bo_exploitation,4.0,-0.09,time_inference,44.53
rtdetr-l,C_finetuned_supervised,grid_search,4.0,0.5,time_inference,114.15
yolo11n,A_unfinetuned,baseline,0.0,0.0,time_inference,3.06
yolo11n,B_finetuned_unsupervised,baseline,0.0,0.0,time_inference,2.76
yolo11n,B_finetuned_unsupervised,bo_exploration,3.0,0.62,time_inference,47.33
yolo11n,B_finetuned_unsupervised,bo_exploitation,3.0,0.2,time_inference,29.39
yolo11n,B_finetuned_unsupervised,grid_search,4.0,0.5,time_inference,65.33
yolo11n,C_finetuned_supervised,bo_exploration,1.0,0.31,time_inference,4.88
yolo11n,C_finetuned_supervised,bo_exploitation,3.0,-0.02,time_inference,24.29
yolo11n,C_finetuned_supervised,grid_search,4.0,0.0,time_inference,26.41
yolo11m,A_unfinetuned,baseline,0.0,0.0,time_inference,3.45
yolo11m,A_unfinetuned,bo_exploration,4.0,0.61,time_inference,79.52
yolo11m,A_unfinetuned,bo_exploitation,1.0,0.62,time_inference,6.72
